"DEGREE_LEVEL","DEGREE","COLLEGE","DEPARTMENT","MAJOR","ENROLLED_STUDENTS","PELL_COUNT","PELL_AMT","HOPE_ZELL_COUNT","HOPE_ZELL_AMT","ZELL_COUNT","ZELL_AMT","HOPE_COUNT","HOPE_AMT","FED_AID_COUNT","FED_AID_AMT","STATE_AID_COUNT","STATE_AID_AMT","LOAN_ALL_LOANS_COUNT","LOAN_ALL_LOANS_AMT","LOAN_FED_AID_COUNT","LOAN_FED_AID_AMT","LOAN_NON_FED_AID_COUNT","LOAN_NON_FED_AID_AMT","GRANT_SCH_AID_COUNT","GRANT_SCH_AID_AMT","GRANT_SCH_UGA_AID_COUNT","GRANT_SCH_UGA_AID_AMT","GRANT_SCH_UGA_NEED_AID_COUNT","GRANT_SCH_UGA_NEED_AID_AMT","EXEMPTION_NONSCHOL_COUNT","EXEMPTION_NONSCHOL_AMT","EXEMPTION_AS_SCHOL_COUNT","EXEMPTION_AS_SCHOL_AMT","ALL_AID_COUNT","ALL_AID_AMT"
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Foods and Nutrition","Nutrition Science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Foods and Nutrition","Nutritional Sciences",110,14,25648,86,155706.08,47,92823.84,39,62882.24,20,55098,86,155706.08,10,36929,8,28450,2,8479,91,217782.08,15,35428,5,7615,3,11780,0,0,96,266491.08
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Foods and Nutrition",,192,23,33500,133,220758.88,63,119535.84,70,101223.04,31,74949,133,220758.88,13,51553,10,40449,3,11104,148,299379.88,20,44121,6,9515,6,24180,0,0,155,375112.88
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Human Dev and Family Sci","Human Development and Fam Sci",297,46,71293,218,399646.04,91,188846.04,127,210800,58,136736,218,399646.04,27,85172,22,63943,5,21229,237,557155.04,18,79939,6,6300,13,50876.85,0,0,258,693203.89
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Human Dev and Family Sci",,297,46,71293,218,399646.04,91,188846.04,127,210800,58,136736,218,399646.04,27,85172,22,63943,5,21229,237,557155.04,18,79939,6,6300,13,50876.85,0,0,258,693203.89
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Textiles, Merchand, Interiors","Fashion Merchandising",124,13,18558,74,128722.32,25,48221.52,49,80500.8,17,66388,74,128722.32,10,69016,6,47830,4,21186,83,166005.32,8,18725,0,0,10,24800,0,0,95,259821.32
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Textiles, Merchand, Interiors","Furnishings and Interiors",25,1,737,17,25678,4,6678,13,19000,1,737,17,25678,0,0,0,0,0,0,18,28215,3,1800,0,0,2,5580,0,0,19,33795
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Textiles, Merchand, Interiors","Intended Furnish and Interiors",8,2,2286,4,3752,2,1272,2,2480,2,2286,4,3752,0,0,0,0,0,0,4,6038,0,0,0,0,1,4960,0,0,5,10998
Bachelor's,BSFCS,"College of Fam and Consumr Sci","Textiles, Merchand, Interiors",,157,16,21581,95,158152.32,31,56171.52,64,101980.8,20,69411,95,158152.32,10,69016,6,47830,4,21186,105,200258.32,11,20525,0,0,13,35340,0,0,119,304614.32
Bachelor's,BSFCS,"College of Fam and Consumr Sci",,,907,144,213216,549,953480.44,209,409524.6,340,543955.84,179,426498,549,953480.44,73,272211,58,208782,16,63429,638,1447968.44,72,271995,16,21565,40,144258.85,0,0,695,1864438.29
Bachelor's,BSFCS,,,,907,144,213216,549,953480.44,209,409524.6,340,543955.84,179,426498,549,953480.44,73,272211,58,208782,16,63429,638,1447968.44,72,271995,16,21565,40,144258.85,0,0,695,1864438.29
Bachelor's,,,,,907,144,213216,549,953480.44,209,409524.6,340,543955.84,179,426498,549,953480.44,73,272211,58,208782,16,63429,638,1447968.44,72,271995,16,21565,40,144258.85,0,0,695,1864438.29
,,,,,907,144,213216,549,953480.44,209,409524.6,340,543955.84,179,426498,549,953480.44,73,272211,58,208782,16,63429,638,1447968.44,72,271995,16,21565,40,144258.85,0,0,695,1864438.29
